id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,crime_rate,prop.availability,days_last_review,dis_in_miles,Bronx,Brooklyn,Manhattan,Queens,Staten_Island,entire_home,private_room,shared_room
60611,40.79163,-73.94573,125,28,183,1.83,2,12.5434,1,283,0.11574045,0,0,1,0,0,1,0,0
60666,40.8118,-73.94434,92,1,189,1.82,5,15.3365,0.693150685,28,0.25068834,0,0,1,0,0,0,1,0
60673,40.81583,-73.94707,175,2,1,0.11,1,15.3365,1,275,0.14495831,0,0,1,0,0,0,1,0
60680,40.72654,-73.98049,99,2,127,1.22,1,16.1427,0.876712329,19,0.31165447,0,0,1,0,0,1,0,0
60794,40.80021,-73.96071,195,4,4,0.04,1,9.5529,0,683,0.14064556,0,0,1,0,0,1,0,0
60948,40.80942,-73.93936,140,3,135,1.3,3,23.5629,0.526027397,19,0.3392215,0,0,1,0,0,1,0,0
61167,40.71961,-73.9954,135,2,21,0.2,1,18.5259,0,1305,0.09427144,0,0,1,0,0,1,0,0
61224,40.74358,-74.00027,500,2,35,0.34,1,22.9773,0.953424658,712,0.19816756,0,0,1,0,0,1,0,0
61406,40.80335,-73.9575,80,14,10,2.21,2,19.6512,0,38,0.18389688,0,0,1,0,0,0,1,0
61492,40.71445,-73.9908,120,4,171,1.8,2,17.1053,0.967123288,16,0.0523777,0,0,1,0,0,0,1,0
61509,40.75749,-73.96897,110,200,92,0.9,1,14.1041,0.383561644,70,0.00556398,0,0,1,0,0,1,0,0
62095,40.64446,-73.9503,65,3,238,2.3,1,10.4991,0.005479452,25,0.08879984,0,1,0,0,0,1,0,0
62427,40.7268,-73.99079,130,50,56,0.58,1,16.1427,0.153424658,44,0.21162293,0,0,1,0,0,1,0,0
62430,40.688,-73.9171,99,3,111,2.13,1,13.4682,0.18630137,17,0.11175248,0,1,0,0,0,1,0,0
62452,40.63536,-74.08537,36,2,193,1.85,6,7.4154,0.98630137,14,3.11325102,0,0,0,0,1,0,1,0
62461,40.63627,-74.08543,37,2,147,1.44,6,7.4154,0,29,3.13437262,0,0,0,0,1,0,1,0
62787,40.63518,-74.08546,37,2,177,1.71,6,7.4154,0.876712329,7,3.1143414,0,0,0,0,1,0,1,0
62891,40.72477,-73.98161,175,3,185,1.78,2,16.1427,0.893150685,46,0.42722974,0,0,1,0,0,1,0,0
62903,40.74238,-73.99567,205,9,62,0.7,2,21.5079,0.208219178,18,0.11711642,0,0,1,0,0,1,0,0
62925,40.72945,-73.95511,285,3,124,1.22,3,14.1874,0.764383562,23,0.13014371,0,1,0,0,0,1,0,0
63299,40.70763,-73.95177,59,2,181,1.77,2,11.0839,0.04109589,16,0.10343165,0,1,0,0,0,0,1,0
63320,40.63481,-74.08519,36,2,333,3.19,6,7.4154,0.931506849,7,3.09376994,0,0,0,0,1,0,1,0
63360,40.75384,-73.91433,99,5,441,4.5,1,8.3745,0.619178082,15,0.17571121,0,0,0,1,0,1,0,0
63546,40.64106,-73.97426,39,1,45,0.46,2,5.2095,1,54,0.36184801,0,1,0,0,0,0,1,0
63573,40.66793,-73.98327,60,14,9,0.09,2,12.441,0,1044,0.19624146,0,1,0,0,0,0,1,0
63610,40.88057,-73.83572,105,2,38,0.5,13,13.3685,1,12,0.19937446,1,0,0,0,0,1,0,0
63657,40.68236,-73.94314,135,2,248,2.39,2,17.0945,0.030136986,14,0.20624925,0,1,0,0,0,1,0,0
63693,40.72185,-73.98246,390,5,143,1.38,2,16.1427,0.865753425,20,0.35602912,0,0,1,0,0,1,0,0
63719,40.68503,-73.95385,70,3,36,0.41,4,17.0945,0.769863014,324,0.29640305,0,1,0,0,0,0,1,0
64000,40.7069,-73.95467,60,17,14,0.14,4,11.0839,0.991780822,183,0.06193377,0,1,0,0,0,0,1,0
64107,40.6778,-73.94339,100,3,279,2.69,1,11.3065,0.824657534,15,0.19719188,0,1,0,0,0,0,1,0
64277,40.68317,-73.94701,70,4,18,0.22,4,17.0945,0.517808219,188,0.25968817,0,1,0,0,0,0,1,0
64314,40.6761,-73.9529,110,6,50,3.55,1,11.3065,0,44,0.26397542,0,1,0,0,0,0,1,0
64365,40.67586,-73.95155,60,2,227,2.27,2,11.3065,0.78630137,12,0.32065241,0,1,0,0,0,0,1,0
64707,40.71702,-73.99811,90,14,1,0.16,1,18.5259,0.038356164,188,0.1199833,0,0,1,0,0,1,0,0
64837,40.72321,-73.98157,68,2,203,1.96,2,16.1427,0.235616438,16,0.43852572,0,0,1,0,0,0,1,0
65019,40.77956,-73.98098,115,2,210,2.1,1,8.7699,0.715068493,3,0.09216222,0,0,1,0,0,1,0,0
65268,40.68276,-73.95264,75,5,64,0.67,1,17.0945,0.18630137,185,0.19754591,0,1,0,0,0,0,1,0
65562,40.72956,-73.98158,129,7,5,0.15,1,16.1427,0.632876712,187,0.09756453,0,0,1,0,0,1,0,0
65615,40.71069,-73.95175,130,10,49,0.48,1,11.0839,0.416438356,10,0.14449629,0,1,0,0,0,1,0,0
65660,40.70863,-73.94641,95,4,132,1.27,1,11.0839,0.126027397,2,0.26741286,0,1,0,0,0,1,0,0
65813,40.82888,-73.94307,75,3,20,0.26,1,12.8038,0.997260274,188,0.13907172,0,0,1,0,0,0,1,0
65834,40.67319,-73.97323,175,2,11,0.11,1,12.441,0.673972603,2259,0.18762519,0,1,0,0,0,1,0,0
66008,40.67846,-73.99443,190,3,51,0.57,1,9.0278,0.789041096,8,0.12775539,0,1,0,0,0,1,0,0
66026,40.6715,-73.94808,49,21,15,0.15,5,11.3065,0.906849315,9,0.16337488,0,1,0,0,0,0,1,0
66251,40.72681,-73.98534,212,3,67,1.31,1,16.1427,0.139726027,14,0.33626276,0,0,1,0,0,1,0,0
66275,40.71904,-73.99392,95,1,109,1.11,3,18.5259,0.997260274,16,0.05393533,0,0,1,0,0,0,1,0
66451,40.71031,-73.9583,140,2,9,0.11,1,11.0839,0.695890411,143,0.13492055,0,1,0,0,0,1,0,0
66718,40.81322,-73.95306,135,6,187,1.87,1,12.2706,0.517808219,16,0.15389314,0,0,1,0,0,1,0,0
66741,40.67732,-73.98225,150,2,214,2.08,2,12.441,0.720547945,16,0.04507991,0,1,0,0,0,1,0,0
66974,40.68076,-73.9896,190,3,69,0.79,2,9.0278,0.706849315,8,0.28225702,0,1,0,0,0,1,0,0
67288,40.79603,-73.94903,124,28,22,0.26,1,12.5434,0.282191781,24,0.2555285,0,0,1,0,0,1,0,0
67299,40.71492,-73.96282,135,30,56,0.56,1,11.0839,0.115068493,64,0.35784396,0,1,0,0,0,1,0,0
67397,40.80393,-73.95838,122,3,93,0.93,1,12.2706,0.673972603,17,0.20287152,0,0,1,0,0,0,1,0
68099,40.80082,-73.9652,109,1,104,1.05,2,9.5529,0.997260274,14,0.19134949,0,0,1,0,0,0,1,0
68305,40.82976,-73.94867,85,30,64,0.68,1,12.8038,0.871232877,368,0.2379669,0,0,1,0,0,0,1,0
68403,40.683,-73.91981,145,3,127,1.25,2,20.5032,0.197260274,15,0.28794867,0,1,0,0,0,1,0,0
68735,40.78971,-73.9729,195,11,30,0.32,1,9.5529,0.682191781,26,0.18850498,0,0,1,0,0,1,0,0
68765,40.67817,-73.99495,250,2,106,1.34,3,9.0278,0.745205479,12,0.14481496,0,1,0,0,0,1,0,0
68900,40.73119,-73.95578,125,3,6,0.1,1,14.1874,0.890410959,968,0.07116595,0,1,0,0,0,0,1,0
68974,40.71943,-73.99627,575,2,191,1.88,1,18.5259,0.816438356,19,0.14075205,0,0,1,0,0,1,0,0
69894,40.78,-73.98249,150,30,48,0.55,1,8.7699,0.095890411,28,0.10993407,0,0,1,0,0,1,0,0
69921,40.70514,-73.91922,70,5,47,0.49,1,13.4682,0.556164384,10,0.11227268,0,1,0,0,0,0,1,0
70095,40.86713,-73.92811,90,2,120,1.27,1,11.3035,0.361643836,9,0.12106971,0,0,1,0,0,0,1,0
70128,40.73198,-73.98881,65,3,52,0.63,1,16.1427,0.01369863,180,0.16757469,0,0,1,0,0,0,1,0
70609,40.72542,-73.97986,500,2,48,0.48,4,16.1427,0.81369863,23,0.39417309,0,0,1,0,0,1,0,0
71010,40.83494,-73.93869,250,3,32,0.43,2,10.1224,0.756164384,46,0.09699925,0,0,1,0,0,1,0,0
71248,40.71659,-73.98945,125,25,43,0.42,1,17.1053,0.279452055,22,0.1593326,0,0,1,0,0,1,0,0
71366,40.72966,-74.00243,200,30,39,0.44,1,24.6521,0.687671233,14,0.18186511,0,0,1,0,0,1,0,0
71384,40.72898,-73.95552,229,1,50,0.5,1,14.1874,0.515068493,1883,0.16757974,0,1,0,0,0,1,0,0
71812,40.87207,-73.90193,90,30,4,0.35,2,9.4274,0.947945205,188,0.3871079,1,0,0,0,0,1,0,0
72190,40.77728,-73.97818,110,13,38,0.39,1,8.7699,0,144,0.15492974,0,0,1,0,0,1,0,0
72265,40.72646,-73.95341,59,3,29,0.36,1,14.1874,0.04109589,23,0.17941899,0,1,0,0,0,0,1,0
74073,40.71015,-73.96101,195,4,59,0.6,1,11.0839,0.194520548,16,0.20621308,0,1,0,0,0,1,0,0
74240,40.71903,-73.9597,169,1,68,0.67,2,14.1874,0.589041096,32,0.20397788,0,1,0,0,0,1,0,0
74333,40.80892,-73.93985,113,14,26,0.27,3,23.5629,0.693150685,1322,0.30603359,0,0,1,0,0,1,0,0
74404,40.80276,-73.9567,250,14,31,0.31,1,19.6512,0.21369863,2512,0.16616102,0,0,1,0,0,1,0,0
74680,40.77635,-73.93426,115,2,198,2.01,1,8.3745,0.704109589,39,0.86258434,0,0,0,1,0,1,0,0
74860,40.72488,-73.95018,55,2,1,0.01,1,14.1874,0,3025,0.05931813,0,1,0,0,0,0,1,0
75193,40.71398,-73.95763,69,2,220,2.17,2,11.0839,0.021917808,17,0.22564292,0,1,0,0,0,0,1,0
75635,40.71876,-73.98394,150,3,286,2.81,1,17.1053,0.523287671,12,0.18441265,0,0,1,0,0,1,0,0
76761,40.66552,-73.99019,169,2,398,3.97,3,9.9778,0.498630137,11,0.14079879,0,1,0,0,0,1,0,0
77765,40.73749,-73.95292,179,3,36,0.36,28,14.1874,0.216438356,8,0.35530538,0,1,0,0,0,0,1,0
77936,40.76248,-73.9913,150,3,36,0.36,1,44.8156,0.134246575,25,0.27830087,0,0,1,0,0,0,1,0
78919,40.68674,-73.98876,135,4,6,0.1,1,22.5122,0,1250,0.11325643,0,1,0,0,0,1,0,0
79067,40.6848,-73.96219,350,6,14,0.3,1,18.9222,0.42739726,80,0.21853026,0,1,0,0,0,1,0,0
79782,40.70516,-73.95455,120,14,76,0.76,6,11.0839,0.939726027,100,0.13146642,0,1,0,0,0,0,1,0
80493,40.72329,-73.98486,71,2,182,1.81,1,16.1427,0.547945205,5,0.26610342,0,0,1,0,0,0,1,0
80684,40.73776,-73.95327,349,3,8,0.09,28,14.1874,0.164383562,1199,0.33542125,0,1,0,0,0,0,1,0
80700,40.73738,-73.95482,349,3,7,0.07,28,14.1874,0.164383562,46,0.36697039,0,1,0,0,0,0,1,0
80924,40.67542,-73.98142,165,30,34,0.51,2,12.441,0.517808219,287,0.15774018,0,1,0,0,0,1,0,0
81739,40.73842,-73.95312,249,3,2,0.02,28,14.1874,0.164383562,2980,0.29058896,0,1,0,0,0,0,1,0
82549,40.6926,-73.99832,100,3,66,0.68,2,22.5122,0,1026,0.35801086,0,1,0,0,0,0,1,0
82550,40.69441,-73.99771,200,3,80,0.85,2,22.5122,0.290410959,9,0.30909845,0,1,0,0,0,1,0,0
82638,40.72399,-73.98374,169,4,240,2.4,1,16.1427,0.756164384,33,0.32717493,0,0,1,0,0,1,0,0
82928,40.6824,-73.94615,185,3,46,1.07,1,17.0945,0.679452055,7,0.26168406,0,1,0,0,0,1,0,0
83243,40.68949,-73.91708,65,2,228,2.27,1,13.4682,0.531506849,29,0.21295274,0,1,0,0,0,1,0,0
83446,40.68819,-73.97258,130,35,5,0.05,1,18.9222,0.369863014,309,0.15992051,0,1,0,0,0,1,0,0
83722,40.7205,-73.96015,199,30,8,0.11,1,14.1874,0.082191781,317,0.29286088,0,1,0,0,0,1,0,0
83847,40.72451,-73.98094,225,2,33,0.33,1,16.1427,0,188,0.44680297,0,0,1,0,0,1,0,0
84010,40.73813,-73.95394,179,3,13,0.14,28,14.1874,0.221917808,12,0.31012137,0,1,0,0,0,0,1,0
84059,40.67591,-73.94715,150,5,5,0.05,1,11.3065,0,352,0.35591487,0,1,0,0,0,1,0,0
84659,40.72843,-73.98895,139,1,388,3.88,1,16.1427,0.389041096,13,0.1575806,0,0,1,0,0,1,0,0
84905,40.71271,-73.99776,95,3,223,2.22,2,18.5259,0.164383562,16,0.29801912,0,0,1,0,0,0,1,0
85094,40.66966,-73.94735,79,15,11,0.11,5,11.4804,0.490410959,176,0.16240014,0,1,0,0,0,1,0,0
86215,40.71965,-73.98766,150,2,151,1.51,2,17.1053,0.142465753,15,0.07023519,0,0,1,0,0,1,0,0
89621,40.68048,-73.94911,90,3,218,2.26,4,17.0945,0.887671233,11,0.0690387,0,1,0,0,0,1,0,0
93313,40.68314,-73.93963,120,2,75,0.76,2,17.0945,0.649315068,16,0.23093092,0,1,0,0,0,1,0,0
94035,40.75961,-73.91117,80,1,42,1.21,2,8.3745,1,3,0.25800213,0,0,0,1,0,0,1,0
94477,40.69305,-73.93185,175,2,370,3.74,1,20.5032,0.55890411,4,0.17528656,0,1,0,0,0,1,0,0
94783,40.67174,-73.95663,120,5,104,1.04,1,11.3065,0.745205479,18,0.10218112,0,1,0,0,0,1,0,0
95747,40.71055,-73.95098,140,7,13,0.13,1,11.0839,0,1086,0.15487915,0,1,0,0,0,1,0,0
95883,40.69465,-73.95458,200,5,4,0.07,1,17.0945,0.024657534,195,0.28891016,0,1,0,0,0,1,0,0
96471,40.68413,-73.96542,165,4,11,0.11,3,18.9222,1,32,0.0635861,0,1,0,0,0,0,1,0
98330,40.73877,-73.97707,125,4,1,0.01,3,21.5079,0.495890411,2744,0.47914135,0,0,1,0,0,1,0,0
98663,40.74893,-73.99544,130,30,19,0.19,1,123.5776,0.517808219,393,0.16046043,0,0,1,0,0,1,0,0
99070,40.79406,-73.94102,65,7,131,1.31,2,12.5434,0,44,0.18147603,0,0,1,0,0,0,0,1
99085,40.68795,-73.97332,123,30,15,0.15,1,18.9222,0.517808219,69,0.12195492,0,1,0,0,0,1,0,0
100002,40.85295,-73.93361,67,2,136,1.37,1,11.3035,0.810958904,22,0.23719505,0,0,1,0,0,0,1,0
100184,40.72413,-73.76133,50,1,43,0.45,1,7.9745,0.24109589,1,1.41875053,0,0,0,1,0,0,1,0
100186,40.66918,-73.99187,130,7,98,0.99,1,12.441,0.095890411,11,0.13290999,0,1,0,0,0,1,0,0
101053,40.71125,-73.95613,100,3,31,0.31,1,11.0839,0,130,0.21659964,0,1,0,0,0,0,1,0
102995,40.78558,-73.9696,212,21,45,0.46,1,9.5529,0.095890411,554,0.04370521,0,0,1,0,0,1,0,0
103161,40.71577,-73.96053,190,3,124,1.76,1,14.1874,0.983561644,13,0.2243662,0,1,0,0,0,1,0,0
103311,40.73861,-73.95485,599,3,9,0.09,28,14.1874,0.164383562,416,0.28437663,0,1,0,0,0,0,1,0
103806,40.72577,-73.98745,249,5,166,1.68,2,16.1427,1,43,0.20874029,0,0,1,0,0,1,0,0
105469,40.58615,-73.81245,70,27,13,0.13,1,9.4338,0.917808219,1387,0.14780103,0,0,0,1,0,0,1,0
105510,40.67086,-73.94872,100,30,15,0.16,5,11.3065,0.77260274,185,0.10967655,0,1,0,0,0,1,0,0
106363,40.82773,-73.95231,60,3,380,3.83,2,12.8038,0.676712329,13,0.13034726,0,0,1,0,0,0,1,0
106647,40.68505,-73.95684,135,2,86,0.87,1,17.0945,0.279452055,23,0.25270148,0,1,0,0,0,1,0,0
107630,40.72911,-73.95493,175,3,248,2.53,3,14.1874,0.750684932,19,0.15084683,0,1,0,0,0,1,0,0
107895,40.77944,-73.98567,120,5,49,0.56,1,8.7699,0.550684932,20,0.20522685,0,0,1,0,0,1,0,0
110739,40.74503,-73.98876,169,18,54,0.57,1,21.5079,0.268493151,6,0.02937251,0,0,1,0,0,1,0,0
112100,40.67539,-73.96093,165,7,3,0.03,1,11.3065,0.430136986,2380,0.17845013,0,1,0,0,0,1,0,0
112304,40.8054,-73.95189,90,1,1,0.02,1,19.6512,0,1284,0.15393677,0,0,1,0,0,0,1,0
112359,40.78491,-73.9508,225,2,56,0.57,1,10.9143,0.854794521,193,0.05433382,0,0,1,0,0,1,0,0
112435,40.69088,-73.97307,95,2,163,1.66,2,18.9222,0.906849315,46,0.28573543,0,1,0,0,0,0,1,0
113265,40.67555,-73.95057,55,2,247,2.51,2,11.3065,0.753424658,18,0.33662132,0,1,0,0,0,0,1,0
113945,40.75835,-73.99193,85,10,116,1.17,1,123.5776,0.476712329,59,0.13547331,0,0,1,0,0,0,1,0
114123,40.66527,-73.9886,199,14,27,0.28,2,12.441,0.610958904,51,0.22418547,0,1,0,0,0,1,0,0
114229,40.71895,-73.99434,211,1,52,0.6,3,18.5259,0.989041096,31,0.05618612,0,0,1,0,0,1,0,0
114969,40.75579,-73.96699,145,6,39,0.4,1,14.1041,0,288,0.15886599,0,0,1,0,0,1,0,0
115535,40.82399,-73.95328,65,14,35,0.35,1,12.8038,0.775342466,38,0.13802616,0,0,1,0,0,0,1,0
115678,40.81822,-73.94095,99,1,320,3.23,1,15.3365,0.602739726,16,0.27494648,0,0,1,0,0,1,0,0
115748,40.76434,-73.92132,110,4,30,0.32,1,8.3745,0.994520548,23,0.16810989,0,0,0,1,0,1,0,0
116940,40.67705,-73.94925,80,3,225,2.27,4,11.3065,0.863013699,15,0.24126959,0,1,0,0,0,1,0,0
117425,40.69263,-73.99438,150,30,95,0.96,1,22.5122,0.769863014,409,0.17220251,0,1,0,0,0,1,0,0
118061,40.68448,-73.92747,110,4,70,0.75,1,20.5032,0.775342466,11,0.39146843,0,1,0,0,0,1,0,0
118430,40.74412,-74.00208,290,2,35,0.36,1,22.9773,0.054794521,187,0.22311667,0,0,1,0,0,0,1,0
120362,40.70665,-73.94061,190,4,50,0.51,1,11.0839,0.906849315,7,0.06660558,0,1,0,0,0,1,0,0
121687,40.72063,-73.95952,200,2,29,0.31,1,14.1874,0.098630137,16,0.28104455,0,1,0,0,0,1,0,0
121861,40.67644,-73.98082,165,2,23,0.23,2,12.441,0.019178082,1163,0.13432637,0,1,0,0,0,1,0,0
123784,40.80481,-73.94794,110,2,142,1.44,2,19.6512,0.824657534,23,0.20648851,0,0,1,0,0,1,0,0
125053,40.72533,-73.99143,395,2,70,0.73,1,16.1427,0.465753425,8,0.15406014,0,0,1,0,0,1,0,0
125163,40.68569,-73.93038,99,2,38,0.54,2,20.5032,0.84109589,36,0.43592673,0,1,0,0,0,0,1,0
125594,40.64302,-73.97255,39,1,82,0.94,2,5.2095,1,51,0.38583471,0,1,0,0,0,0,1,0
126443,40.72939,-73.98857,189,2,403,4.1,3,16.1427,0.550684932,2,0.13869203,0,0,1,0,0,1,0,0
126816,40.79918,-73.96607,85,1,3,0.03,1,9.5529,0,1706,0.12219109,0,0,1,0,0,0,1,0
127387,40.66862,-73.9926,260,30,3,0.03,1,12.441,0.865753425,1800,0.18655282,0,1,0,0,0,1,0,0
128975,40.81333,-73.94453,122,1,116,1.18,5,15.3365,0.742465753,26,0.20619647,0,0,1,0,0,1,0,0
131154,40.72473,-73.95199,165,2,175,1.79,1,14.1874,0.380821918,2,0.04564107,0,1,0,0,0,1,0,0
132516,40.70925,-73.85262,97,3,28,1.21,3,4.7827,0.57260274,8,0.95002603,0,0,0,1,0,1,0,0
132570,40.73215,-74.00922,170,4,24,0.25,1,24.6521,0,560,0.33584036,0,0,1,0,0,1,0,0
132695,40.71109,-73.94332,125,2,15,0.15,1,11.0839,0,1128,0.15163706,0,1,0,0,0,1,0,0
133025,40.7463,-73.97926,130,4,105,1.07,1,14.1041,0.528767123,33,0.14822432,0,0,1,0,0,0,1,0
134934,40.71823,-73.95849,225,10,22,0.38,1,14.1874,0.142465753,40,0.12010933,0,1,0,0,0,1,0,0
135393,40.651,-73.94886,50,2,263,2.69,2,10.4991,0.37260274,15,0.03264872,0,1,0,0,0,0,1,0
135465,40.68626,-73.97598,170,3,86,0.91,2,18.9222,0.783561644,19,0.06710561,0,1,0,0,0,1,0,0
135706,40.74488,-74.001,132,4,10,0.1,1,22.9773,0,919,0.17028813,0,0,1,0,0,1,0,0
136493,40.67632,-73.97616,250,7,18,0.21,1,12.441,0.049315068,43,0.18152875,0,1,0,0,0,1,0,0
138216,40.72212,-73.94254,141,5,8,0.21,1,14.1874,0.024657534,366,0.48100727,0,1,0,0,0,1,0,0
139624,40.67456,-73.95151,64,20,70,0.73,1,11.3065,0.008219178,159,0.32082376,0,1,0,0,0,1,0,0
140133,40.71363,-73.96019,249,3,150,1.55,1,11.0839,0.75890411,4,0.3060061,0,1,0,0,0,1,0,0
140425,40.6755,-73.95878,79,2,115,1.18,1,11.3065,0,775,0.07865426,0,1,0,0,0,0,1,0
140973,40.72274,-73.97581,185,2,69,0.71,1,16.1427,0.638356164,44,0.64500135,0,0,1,0,0,1,0,0
141154,40.6858,-73.9828,120,3,232,2.41,1,22.5122,0.605479452,17,0.21356498,0,1,0,0,0,1,0,0
141335,40.67535,-73.97654,495,1,35,0.41,1,12.441,0.97260274,542,0.22783594,0,1,0,0,0,1,0,0
141890,40.72255,-73.99346,375,3,18,0.21,1,18.5259,0,2107,0.15960768,0,0,1,0,0,1,0,0
141984,40.72094,-73.99706,175,3,68,0.69,1,18.5259,0.75890411,29,0.09380097,0,0,1,0,0,1,0,0
142069,40.72485,-73.97813,150,4,22,0.23,1,16.1427,0,1702,0.46089769,0,0,1,0,0,1,0,0
144087,40.80473,-73.9532,259,8,17,0.17,1,19.6512,0.939726027,52,0.08659086,0,0,1,0,0,1,0,0
144148,40.72217,-73.98419,96,1,34,0.58,1,16.1427,0,1281,0.3128042,0,0,1,0,0,0,1,0
145064,40.71943,-73.9565,145,7,8,0.08,1,14.1874,0,1859,0.15556609,0,1,0,0,0,1,0,0
145994,40.79264,-73.97294,95,5,2,0.08,1,9.5529,0,368,0.09379229,0,0,1,0,0,1,0,0
146754,40.65749,-73.97675,250,4,52,0.72,1,9.9778,0.515068493,73,0.23500547,0,1,0,0,0,1,0,0
147586,40.80474,-73.94688,295,2,74,0.76,2,19.6512,0.723287671,23,0.21980345,0,0,1,0,0,1,0,0
148201,40.72831,-74.00177,175,3,18,0.19,1,24.6521,0,2230,0.17664696,0,0,1,0,0,1,0,0
148259,40.71541,-73.94144,451,2,72,0.86,1,11.0839,0.906849315,59,0.1431962,0,1,0,0,0,1,0,0
148825,40.79765,-73.96245,165,2,191,2.18,1,9.5529,0.646575342,10,0.12315047,0,0,1,0,0,1,0,0
149777,40.89747,-73.8639,77,1,197,2.49,1,13.3685,0.846575342,16,0.45322768,1,0,0,0,0,1,0,0
150804,40.72008,-73.98404,250,4,19,0.2,1,17.1053,0,3,0.21464188,0,0,1,0,0,1,0,0
151199,40.75725,-73.91098,129,1,414,4.34,1,8.3745,0.671232877,6,0.14776822,0,0,0,1,0,1,0,0
151478,40.7102,-73.94495,98,2,8,0.09,4,11.0839,0,210,0.25179943,0,1,0,0,0,0,1,0
152078,40.72674,-73.9782,95,7,25,0.3,1,16.1427,0.983561644,147,0.3438866,0,0,1,0,0,0,1,0
152259,40.81156,-73.94571,55,3,119,1.22,5,15.3365,0.912328767,42,0.26228877,0,0,1,0,0,0,1,0
152263,40.80497,-73.95016,300,2,203,2.14,3,19.6512,0.706849315,3,0.19971149,0,0,1,0,0,1,0,0
152520,40.7385,-73.91806,42,40,53,0.55,3,9.0806,0.646575342,235,0.31951874,0,0,0,1,0,0,1,0
153405,40.72937,-73.95671,125,2,104,1.09,1,14.1874,0.060273973,23,0.17714866,0,1,0,0,0,1,0,0
153780,40.72587,-73.98438,175,3,175,1.8,1,16.1427,0.646575342,11,0.33710215,0,0,1,0,0,0,1,0
154934,40.82426,-73.9463,75,3,38,0.42,3,12.8038,1,427,0.12083436,0,0,1,0,0,0,1,0
155296,40.71624,-73.96272,255,45,39,0.5,1,11.0839,0.243835616,68,0.32365318,0,1,0,0,0,1,0,0
157673,40.68101,-73.94081,72,31,88,0.91,1,17.0945,0.449315068,23,0.07515883,0,1,0,0,0,1,0,0
158061,40.68669,-73.91989,165,1,27,0.28,4,20.5032,0.852054795,639,0.17143815,0,1,0,0,0,0,1,0
158176,40.71534,-73.95914,165,5,117,1.28,1,14.1874,0.063013699,10,0.18098461,0,1,0,0,0,1,0,0
158290,40.68288,-73.96024,75,3,43,0.44,2,18.9222,1,50,0.20561747,0,1,0,0,0,0,1,0
158913,40.72489,-73.95494,130,5,4,0.05,1,14.1874,0,1579,0.19880696,0,1,0,0,0,1,0,0
158955,40.70867,-73.94284,139,2,385,4,1,11.0839,0.608219178,10,0.18232357,0,1,0,0,0,1,0,0
159749,40.67963,-73.93908,88,1,64,0.68,3,17.0945,0.652054795,8,0.09534635,0,1,0,0,0,0,1,0
159815,40.6798,-73.93908,80,1,39,0.41,3,17.0945,0.597260274,15,0.0936062,0,1,0,0,0,0,1,0
159913,40.74346,-73.99882,150,2,37,1.79,1,22.9773,0,6,0.1710609,0,0,1,0,0,0,1,0
160609,40.77724,-73.98109,200,3,10,0.12,1,8.7699,0,189,0.09537439,0,0,1,0,0,1,0,0
160994,40.72972,-73.97995,200,2,103,1.08,1,16.1427,0.643835616,15,0.12523735,0,0,1,0,0,1,0,0
161366,40.74102,-73.91681,42,40,41,0.43,3,9.0806,0.673972603,38,0.16848124,0,0,0,1,0,0,1,0
161394,40.71309,-73.94128,90,6,3,0.03,1,11.0839,0,1773,0.11202001,0,1,0,0,0,0,1,0
161996,40.83096,-73.94633,295,3,227,2.33,1,12.8038,0.676712329,13,0.22510134,0,0,1,0,0,1,0,0
162493,40.71323,-73.95745,450,5,37,0.79,1,11.0839,0.04109589,194,0.27464078,0,1,0,0,0,1,0,0
162508,40.67212,-73.9506,130,2,29,0.35,1,11.3065,0.326027397,11,0.15049506,0,1,0,0,0,1,0,0
163627,40.71023,-73.96665,89,3,205,2.31,3,11.0839,0,555,0.47917737,0,1,0,0,0,0,1,0
163809,40.80523,-73.95139,198,5,42,0.44,2,19.6512,0.64109589,36,0.17867759,0,0,1,0,0,1,0,0
163814,40.72636,-73.98917,99,2,280,2.92,3,16.1427,0.704109589,4,0.20761632,0,0,1,0,0,1,0,0
163836,40.72185,-73.93956,46,4,86,0.89,3,14.1874,0.95890411,31,0.55096145,0,1,0,0,0,0,1,0
164989,40.72351,-73.99683,140,2,54,0.56,1,18.5259,0.605479452,23,0.07254899,0,0,1,0,0,0,1,0
165080,40.6809,-73.99233,500,7,7,0.07,1,9.0278,0,314,0.14379382,0,1,0,0,0,1,0,0
165461,40.80525,-73.95916,75,5,57,0.59,2,12.2706,0.550684932,189,0.22860078,0,0,1,0,0,0,1,0
165824,40.74,-73.91901,33,44,31,0.32,3,9.0806,0.44109589,69,0.21773137,0,0,0,1,0,0,1,0
166006,40.80006,-73.96049,250,31,188,1.94,1,9.5529,0.709589041,320,0.13177616,0,0,1,0,0,1,0,0
166172,40.70283,-73.92131,60,3,480,6.7,1,13.4682,0,2,0.17187507,0,1,0,0,0,0,1,0
166541,40.84468,-73.94303,75,2,34,0.35,1,10.1224,0.608219178,24,0.25511167,0,0,1,0,0,0,1,0
166983,40.68252,-73.99619,350,5,6,0.06,1,9.0278,0,1431,0.167842,0,1,0,0,0,1,0,0
167013,40.74342,-73.99483,205,9,3,0.04,2,21.5079,0.208219178,422,0.06282192,0,0,1,0,0,1,0,0
